Latin_Name,NCRN_Common,Common,Family,Genus,Species,TSN,Favorite,Woody,Herbaceous,Targeted_Herb,Tree,Shrub,Vine,Exotic
Viola ×wujekii,violet,violet,Violaceae,Viola,×wujekii,508074,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Viola affinis,sand violet,sand violet,Violaceae,Viola,affinis,22035,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Viola appalachiensis,Appalachian violet,Appalachian violet,Violaceae,Viola,appalachiensis,507259,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Viola arvensis,European field pansy,European field pansy,Violaceae,Viola,arvensis,22037,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Viola bicolor,field pansy,field pansy,Violaceae,Viola,bicolor,22047,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Viola blanda,sweet white violet,sweet white violet,Violaceae,Viola,blanda,22050,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Viola blanda var. blanda,sweet white violet,sweet white violet,Violaceae,Viola,blanda,530821,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Viola blanda var. palustriformis,sweet white violet,sweet white violet,Violaceae,Viola,blanda,530822,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Viola brittoniana,northern coastal violet,northern coastal violet,Violaceae,Viola,brittoniana,22051,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Viola brittoniana var. brittoniana,northern coastal violet,northern coastal violet,Violaceae,Viola,brittoniana,530823,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Viola canadensis,Canadian white violet,Canadian white violet,Violaceae,Viola,canadensis,22053,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Viola canadensis var. canadensis,Canadian white violet,Canadian white violet,Violaceae,Viola,canadensis,530825,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Viola cucullata,marsh blue violet,marsh blue violet,Violaceae,Viola,cucullata,505709,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Viola hastata,halberdleaf yellow violet,halberdleaf yellow violet,Violaceae,Viola,hastata,22086,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Viola hirsutula,southern woodland violet,southern woodland violet,Violaceae,Viola,hirsutula,22087,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Viola labradorica,alpine violet,alpine violet,Violaceae,Viola,labradorica,22093,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Viola lanceolata,bog white violet,bog white violet,Violaceae,Viola,lanceolata,22094,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Viola lanceolata ssp. lanceolata,bog white violet,bog white violet,Violaceae,Viola,lanceolata,22095,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Viola macloskeyi,small white violet,small white violet,Violaceae,Viola,macloskeyi,22105,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Viola macloskeyi ssp. pallens,smooth white violet,smooth white violet,Violaceae,Viola,macloskeyi,524820,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Viola nephrophylla,northern bog violet,northern bog violet,Violaceae,Viola,nephrophylla,22117,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Viola odorata,sweet violet,sweet violet,Violaceae,Viola,odorata,22122,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Viola pedata,birdfoot violet,birdfoot violet,Violaceae,Viola,pedata,22130,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Viola pubescens,downy yellow violet,downy yellow violet,Violaceae,Viola,pubescens,22144,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Viola pubescens var. pubescens,downy yellow violet,downy yellow violet,Violaceae,Viola,pubescens,530837,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Viola pubescens var. scabriuscula,downy yellow violet,downy yellow violet,Violaceae,Viola,pubescens,531467,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Viola renifolia,white violet,white violet,Violaceae,Viola,renifolia,22156,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Viola rostrata,longspur violet,longspur violet,Violaceae,Viola,rostrata,22158,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Viola rotundifolia,roundleaf yellow violet,roundleaf yellow violet,Violaceae,Viola,rotundifolia,22159,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Viola sagittata,arrowleaf violet,arrowleaf violet,Violaceae,Viola,sagittata,22162,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Viola sagittata var. ovata,arrowleaf violet,arrowleaf violet,Violaceae,Viola,sagittata,541747,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Viola sagittata var. sagittata,arrowleaf violet,arrowleaf violet,Violaceae,Viola,sagittata,566349,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Viola selkirkii,Selkirk's violet,Selkirk's violet,Violaceae,Viola,selkirkii,505720,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Viola sororia,common blue violet,common blue violet,Violaceae,Viola,sororia,22169,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Viola striata,striped cream violet,striped cream violet,Violaceae,Viola,striata,22171,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Viola tricolor,johnny jumpup,johnny jumpup,Violaceae,Viola,tricolor,22175,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Viola tripartita,threepart violet,threepart violet,Violaceae,Viola,tripartita,22178,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Violaceae,violet family,violet family,Violaceae,,,22023,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Viscaceae,,,Viscaceae,,,500086,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vitaceae,grape family,grape family,Vitaceae,,,28600,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Vitex sp.,chastetree,chastetree,Verbenaceae,Vitex,,32220,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vitex agnus-castus,lilac chastetree,lilac chastetree,Verbenaceae,Vitex,agnus-castus,32221,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Vitex agnus-castus var. agnus-castus,lilac chastetree,lilac chastetree,Verbenaceae,Vitex,agnus-castus,531143,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Vitis sp.,grape,grape,Vitaceae,Vitis,,28606,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Vitis ×novae-angliae,pilgrim grape,pilgrim grape,Vitaceae,Vitis,×novae-angliae,28622,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Vitis aestivalis,summer grape,summer grape,Vitaceae,Vitis,aestivalis,28607,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Vitis aestivalis var. aestivalis,summer grape,summer grape,Vitaceae,Vitis,aestivalis,530851,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Vitis aestivalis var. bicolor,summer grape,summer grape,Vitaceae,Vitis,aestivalis,530852,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Vitis cinerea,graybark grape,graybark grape,Vitaceae,Vitis,cinerea,28615,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Vitis cinerea var. baileyana,graybark grape,graybark grape,Vitaceae,Vitis,cinerea,530854,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Vitis labrusca,fox grape,fox grape,Vitaceae,Vitis,labrusca,28608,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Vitis riparia,riverbank grape,riverbank grape,Vitaceae,Vitis,riparia,28624,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Vitis rotundifolia,muscadine,muscadine,Vitaceae,Vitis,rotundifolia,28609,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Vitis rotundifolia var. rotundifolia,muscadine,muscadine,Vitaceae,Vitis,rotundifolia,531146,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Vitis rupestris,sand grape,sand grape,Vitaceae,Vitis,rupestris,28625,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Vitis vinifera,wine grape,wine grape,Vitaceae,Vitis,vinifera,28629,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Vitis vulpina,frost grape,frost grape,Vitaceae,Vitis,vulpina,28610,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Vittaria sp.,shoestring fern,shoestring fern,Vittariaceae,Vittaria,,17730,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vittaria appalachiana,Appalachian shoestring fern,Appalachian shoestring fern,Vittariaceae,Vittaria,appalachiana,507238,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Vittariaceae,,,Vittariaceae,,,500087,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vulpia sp.,fescue,fescue,Poaceae,Vulpia,,42260,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vulpia ciliata,fringed fescue,fringed fescue,Poaceae,Vulpia,ciliata,505733,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vulpia myuros,rat-tail fescue,rat-tail fescue,Poaceae,Vulpia,myuros,42263,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vulpia octoflora,sixweeks fescue,sixweeks fescue,Poaceae,Vulpia,octoflora,42264,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vulpia octoflora var. glauca,sixweeks fescue,sixweeks fescue,Poaceae,Vulpia,octoflora,530861,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vulpia octoflora var. octoflora,sixweeks fescue,sixweeks fescue,Poaceae,Vulpia,octoflora,530863,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Waldsteinia sp.,barren strawberry,barren strawberry,Rosaceae,Waldsteinia,,500612,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Waldsteinia fragarioides,Appalachian barren strawberry,Appalachian barren strawberry,Rosaceae,Waldsteinia,fragarioides,505735,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Waldsteinia fragarioides ssp. doniana,Appalachian barren strawberry,Appalachian barren strawberry,Rosaceae,Waldsteinia,fragarioides,524828,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Waldsteinia fragarioides ssp. fragarioides,Appalachian barren strawberry,Appalachian barren strawberry,Rosaceae,Waldsteinia,fragarioides,524829,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Weigela sp.,weigela,weigela,Caprifoliaceae,Weigela,,500613,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Weigela florida,oldfashioned weigela,oldfashioned weigela,Caprifoliaceae,Weigela,florida,505745,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Wisteria sp.,wisteria,wisteria,Fabaceae,Wisteria,,27019,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Wisteria floribunda,Japanese wisteria,Japanese wisteria,Fabaceae,Wisteria,floribunda,27020,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
Wisteria frutescens,American wisteria,American wisteria,Fabaceae,Wisteria,frutescens,27021,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Wisteria sinensis,Chinese wisteria,Chinese wisteria,Fabaceae,Wisteria,sinensis,27023,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
Wolffia sp.,watermeal,watermeal,Lemnaceae,Wolffia,,42601,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Wolffia borealis,northern watermeal,northern watermeal,Lemnaceae,Wolffia,borealis,505749,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Wolffia brasiliensis,Brazilian watermeal,Brazilian watermeal,Lemnaceae,Wolffia,brasiliensis,505750,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Wolffia columbiana,Columbian watermeal,Columbian watermeal,Lemnaceae,Wolffia,columbiana,42602,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Wolffiella sp.,bogmat,bogmat,Lemnaceae,Wolffiella,,42606,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Wolffiella gladiata,Florida mudmidget,Florida mudmidget,Lemnaceae,Wolffiella,gladiata,42608,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Woodsia sp.,cliff fern,cliff fern,Dryopteridaceae,Woodsia,,17736,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Woodsia appalachiana,Appalachian cliff fern,Appalachian cliff fern,Dryopteridaceae,Woodsia,appalachiana,505752,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Woodsia ilvensis,rusty woodsia,rusty woodsia,Dryopteridaceae,Woodsia,ilvensis,17741,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Woodsia obtusa,bluntlobe cliff fern,bluntlobe cliff fern,Dryopteridaceae,Woodsia,obtusa,17744,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Woodsia obtusa ssp. obtusa,bluntlobe cliff fern,bluntlobe cliff fern,Dryopteridaceae,Woodsia,obtusa,524830,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Woodwardia sp.,chainfern,chainfern,Blechnaceae,Woodwardia,,17748,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Woodwardia areolata,netted chainfern,netted chainfern,Blechnaceae,Woodwardia,areolata,17749,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Woodwardia virginica,Virginia chainfern,Virginia chainfern,Blechnaceae,Woodwardia,virginica,17751,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Xanthium sp.,cocklebur,cocklebur,Asteraceae,Xanthium,,38690,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Xanthium spinosum,spiny cockleburr,spiny cockleburr,Asteraceae,Xanthium,spinosum,38691,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Xanthium strumarium,rough cockleburr,rough cockleburr,Asteraceae,Xanthium,strumarium,38692,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Xanthium strumarium var. canadense,Canada cockleburr,Canada cockleburr,Asteraceae,Xanthium,strumarium,530872,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Xanthium strumarium var. glabratum,rough cockleburr,rough cockleburr,Asteraceae,Xanthium,strumarium,530873,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Xanthium strumarium var. strumarium,rough cockleburr,rough cockleburr,Asteraceae,Xanthium,strumarium,530874,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Xanthorhiza sp.,yellowroot,yellowroot,Ranunculaceae,Xanthorhiza,,18808,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Xanthorhiza simplicissima,yellowroot,yellowroot,Ranunculaceae,Xanthorhiza,simplicissima,18809,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Xerophyllum sp.,beargrass,beargrass,Liliaceae,Xerophyllum,,500615,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Xerophyllum asphodeloides,eastern turkeybeard,eastern turkeybeard,Liliaceae,Xerophyllum,asphodeloides,505767,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Xyridaceae,,,Xyridaceae,,,39095,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Xyris sp.,yelloweyed grass,yelloweyed grass,Xyridaceae,Xyris,,39096,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Xyris difformis,bog yelloweyed grass,bog yelloweyed grass,Xyridaceae,Xyris,difformis,39102,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Xyris difformis var. difformis,bog yelloweyed grass,bog yelloweyed grass,Xyridaceae,Xyris,difformis,530881,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Xyris fimbriata,fringed yelloweyed grass,fringed yelloweyed grass,Xyridaceae,Xyris,fimbriata,39105,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Xyris montana,northern yelloweyed grass,northern yelloweyed grass,Xyridaceae,Xyris,montana,39111,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Xyris torta,slender yelloweyed grass,slender yelloweyed grass,Xyridaceae,Xyris,torta,39117,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Youngia sp.,youngia,youngia,Asteraceae,Youngia,,38703,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Youngia japonica,Oriental false hawksbeard,Oriental false hawksbeard,Asteraceae,Youngia,japonica,38704,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Yucca sp.,yucca,yucca,Agavaceae,Yucca,,43116,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Yucca filamentosa,Adam's needle,Adam's needle,Agavaceae,Yucca,filamentosa,43140,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Zannichellia sp.,horned pondweed,horned pondweed,Zannichelliaceae,Zannichellia,,39067,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Zannichellia palustris,horned pondweed,horned pondweed,Zannichelliaceae,Zannichellia,palustris,39068,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Zannichelliaceae,,,Zannichelliaceae,,,39066,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Zantedeschia sp.,calla lily,calla lily,Araceae,Zantedeschia,,42554,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Zantedeschia albomaculata,spotted calla lily,spotted calla lily,Araceae,Zantedeschia,albomaculata,507574,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Zanthoxylum sp.,pricklyash,pricklyash,Rutaceae,Zanthoxylum,,28849,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Zanthoxylum americanum,common pricklyash,common pricklyash,Rutaceae,Zanthoxylum,americanum,505788,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Zea sp.,corn,corn,Poaceae,Zea,,42268,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Zea mays,corn,corn,Poaceae,Zea,mays,42269,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Zea mays ssp. mays,corn,corn,Poaceae,Zea,mays,524870,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Zelkova sp.,zelkova,zelkova,Ulmaceae,Zelkova,,500618,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Zelkova serrata,Japanese zelkova,Japanese zelkova,Ulmaceae,Zelkova,serrata,505790,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Zigadenus sp.,deathcamas,deathcamas,Liliaceae,Zigadenus,,43155,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Zigadenus elegans,mountain deathcamas,mountain deathcamas,Liliaceae,Zigadenus,elegans,43158,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Zigadenus elegans ssp. glaucus,mountain deathcamas,mountain deathcamas,Liliaceae,Zigadenus,elegans,524839,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Zigadenus leimanthoides,pine barren deathcamas,pine barren deathcamas,Liliaceae,Zigadenus,leimanthoides,43164,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Zinnia sp.,zinnia,zinnia,Asteraceae,Zinnia,,38711,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Zinnia violacea,elegant zinnia,elegant zinnia,Asteraceae,Zinnia,violacea,505806,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Zizania sp.,wildrice,wildrice,Poaceae,Zizania,,41318,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Zizania aquatica,annual wildrice,annual wildrice,Poaceae,Zizania,aquatica,41319,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Zizania aquatica var. aquatica,annual wildrice,annual wildrice,Poaceae,Zizania,aquatica,530914,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Zizania palustris,northern wildrice,northern wildrice,Poaceae,Zizania,palustris,505807,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Zizania palustris var. palustris,northern wildrice,northern wildrice,Poaceae,Zizania,palustris,530918,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Zizia sp.,zizia,zizia,Apiaceae,Zizia,,29904,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Zizia aptera,meadow zizia,meadow zizia,Apiaceae,Zizia,aptera,29905,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Zizia aurea,golden zizia,golden zizia,Apiaceae,Zizia,aurea,29906,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Zizia trifoliata,meadow alexanders,meadow alexanders,Apiaceae,Zizia,trifoliata,29908,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Zygophyllaceae,,,Zygophyllaceae,,,29034,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Zygophyllum sp.,beancaper,beancaper,Zygophyllaceae,Zygophyllum,,29058,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Zygophyllum fabago,Syrian beancaper,Syrian beancaper,Zygophyllaceae,Zygophyllum,fabago,29059,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Abies balsamea var. balsamea,balsam fir,balsam fir,Pinaceae,Abies,balsamea,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Abies balsamea var. phanerolepis,Canaan fir,Canaan fir,Pinaceae,Abies,balsamea,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Actaea podocarpa,mountain bugbane,mountain bugbane,Ranunculaceae,Actaea,podocarpa,,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
Actaea racemosa,black baneberry,black baneberry,Ranunculaceae,Actaea,racemosa,,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
Actaea racemosa var. racemosa,black bugbane,black bugbane,Ranunculaceae,Actaea,racemosa,,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
Actaea rubifolia,Appalachian bugbane,Appalachian bugbane,Ranunculaceae,Actaea,rubifolia,,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
Aira caryophyllea var. caryophyllea,silver hairgrass,silver hairgrass,Poaceae,Aira,caryophyllea,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Alopecurus geniculatus var. geniculatus,water foxtail,water foxtail,Poaceae,Alopecurus,geniculatus,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Amaranthus blitum var. emarginatus,,,Amaranthaceae,Amaranthus,blitum,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Amaranthus blitum var. pseudogracilis,,,Amaranthaceae,Amaranthus,blitum,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Amaranthus crassipes var. crassipes,spreading amaranth,spreading amaranth,Amaranthaceae,Amaranthus,crassipes,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Amaranthus powellii ssp. bouchonii,,,Amaranthaceae,Amaranthus,powellii,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Amaranthus powellii ssp. powellii,Powell's amaranth,Powell's amaranth,Amaranthaceae,Amaranthus,powellii,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Anacyclus clavatus,whitebuttons,whitebuttons,Asteraceae,Anacyclus,clavatus,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Anacyclus sp.,anacyclus,anacyclus,Asteraceae,Anacyclus,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Anthoxanthum odoratum ssp. odoratum,sweet vernalgrass,sweet vernalgrass,Poaceae,Anthoxanthum,odoratum,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Aristida longespica,slimspike threeawn,slimspike threeawn,Poaceae,Aristida,longespica,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Aristida longespica var. geniculata,slimspike threeawn,slimspike threeawn,Poaceae,Aristida,longespica,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Aristida longespica var. longespica,slimspike threeawn,slimspike threeawn,Poaceae,Aristida,longespica,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Arnoglossum reniforme,great Indian plaintain,great Indian plaintain,Asteraceae,Arnoglossum,reniforme,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Bassia scoparia,burningbush,burningbush,Chenopodiaceae,Bassia,scoparia,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Betula pubescens var. pubescens,downy birch,downy birch,Betulaceae,Betula,pubescens,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Bidens beckii,Beck's watermarigold,Beck's watermarigold,Asteraceae,Bidens,beckii,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
